;인덱스		
;그룹		
;아이템 인덱스		
;확률		
;		
;		1000000000 = 100
939	2404	1953125
939	2405	1953125
939	2501	1953125
939	2502	1953125
939	2503	1953125
939	2504	1953125
939	2505	1953125
939	6	1644737
939	7	1644737
939	8	1644737
939	9	1644737
939	10	1644737
939	106	1644737
939	107	1644737
939	108	1644737
939	109	1644737
939	110	1644737
939	206	1644737
939	207	1644737
939	208	1644737
939	209	1644737
939	210	1644737
939	306	1644737
939	307	1644737
939	308	1644737
939	309	1644737
939	310	1644737
939	405	1644737
939	406	1644737
939	407	1644737
939	408	1644737
939	409	1644737
939	505	1644737
939	506	1644737
939	507	1644737
939	508	1644737
939	509	1644737
939	605	1644737
939	606	1644737
939	607	1644737
939	608	1644737
939	609	1644737
939	705	1644737
939	706	1644737
939	707	1644737
939	708	1644737
939	709	1644737
939	805	1644737
939	806	1644737
939	807	1644737
939	808	1644737
939	809	1644737
939	905	1644737
939	906	1644737
939	907	1644737
939	908	1644737
939	909	1644737
939	1005	1644737
939	1006	1644737
939	1007	1644737
939	1008	1644737
939	1009	1644737
939	1202	1644737
939	1203	1644737
939	1204	1644737
939	1302	1644737
939	1303	1644737
939	1304	1644737
939	1505	1644737
939	1506	1644737
939	1507	1644737
939	1508	1644736
939	1509	1644736
939	2406	1644736
939	2407	1644736
939	2408	1644736
939	2409	1644736
939	2410	1644736
939	2506	1644736
939	2507	1644736
939	2508	1644736
939	2509	1644736
939	2510	1644736
939	11	31914
939	12	31914
939	13	31914
939	14	31914
939	15	31914
939	16	31914
939	17	31914
939	111	31914
939	112	31914
939	113	31914
939	114	31915
939	115	31915
939	116	31915
939	117	31915
939	211	31915
939	212	31915
939	213	31915
939	214	31915
939	215	31915
939	216	31915
939	217	31915
939	311	31915
939	312	31915
939	313	31915
939	314	31915
939	315	31915
939	316	31915
939	317	31915
939	410	31915
939	411	31915
939	412	31915
939	413	31915
939	414	31915
939	415	31915
939	510	31915
939	511	31915
939	512	31915
939	513	31915
939	514	31915
939	515	31915
939	610	31915
939	611	31915
939	612	31915
939	613	31915
939	614	31915
939	615	31915
939	710	31915
939	711	31915
939	712	31915
939	713	31915
939	714	31915
939	715	31915
939	810	31915
939	811	31915
939	812	31915
939	813	31915
939	814	31915
939	815	31915
939	910	31915
939	911	31915
939	912	31915
939	913	31915
939	914	31915
939	915	31915
939	1010	31915
939	1011	31915
939	1012	31915
939	1013	31915
939	1014	31915
939	1015	31915
939	1205	31915
939	1206	31915
939	1305	31915
939	1306	31915
939	1510	31915
939	1511	31915
939	1512	31915
939	1513	31915
939	1514	31915
939	1515	31915
939	2411	31915
939	2412	31915
939	2413	31915
939	2414	31915
939	2415	31915
939	2416	31915
939	2417	31915
939	2511	31915
939	2512	31915
939	2513	31915
939	2514	31915
939	2515	31915
939	2516	31915
939	2517	31915
939	18	714
939	19	714
939	20	714
939	21	714
939	22	714
939	23	714
939	118	714
939	119	714
939	120	714
939	121	714
939	122	714
939	123	714
939	218	714
939	219	714
939	220	714
939	221	714
939	222	714
939	223	714
939	318	714
939	319	714
939	320	714
939	321	714
939	322	714
939	323	714
939	416	714
939	417	714
939	418	714
939	419	714
939	516	714
939	517	714
939	518	714
939	519	714
939	616	714
939	617	714
939	618	714
939	619	714
939	716	714
939	717	714
939	718	714
939	719	714
939	816	714
939	817	714
939	818	714
939	819	714
939	916	714
939	917	714
939	918	714
939	919	714
939	1016	714
939	1017	714
939	1018	715
939	1019	715
939	1207	715
939	1307	715
939	1516	715
939	1517	715
939	1518	715
939	1519	715
939	2418	715
939	2419	715
939	2420	715
939	2421	715
939	2422	715
939	2423	715
939	2518	715
939	2519	715
939	2520	715
939	2521	715
939	2522	715
939	2523	715
939	24	31
939	124	31
939	224	31
939	324	31
939	2424	31
939	2524	31
939	420	31
939	520	31
939	620	31
939	720	31
939	820	31
939	920	31
939	1020	32
939	1208	32
939	1308	32
939	1520	32
939	1191	2500000
939	1192	1500000
939	1193	120000
939	1194	1000
939	3601	2500000
939	3607	1500000
939	3613	80000
939	3619	600
939	5304	1666666
939	5305	1666667
939	5306	1666667
939	5307	3333
939	5308	3333
939	5309	3334
939	3415	200000
939	5335	50000000
939	6706	50000000
939	5334	10000000
939	5002	100000000
939	5502	500000
939	5503	500000
939	5504	500000
939	5505	500000
939	5506	500000
939	5501	97500000
939	3902	50000000
939	3903	20000000
939	3904	2500000
939	3905	150000000
939	2906	100518950
939	3006	100518950
;수라성 몬스터 2		
940	1	1953125
940	2	1953125
940	3	1953125
940	4	1953125
940	5	1953125
940	101	1953125
940	102	1953125
940	103	1953125
940	104	1953125
940	105	1953125
940	201	1953125
940	202	1953125
940	203	1953125
940	204	1953125
940	205	1953125
940	301	1953125
940	302	1953125
940	303	1953125
940	304	1953125
940	305	1953125
940	401	1953125
940	402	1953125
940	403	1953125
940	404	1953125
940	501	1953125
940	502	1953125
940	503	1953125
940	504	1953125
940	601	1953125
940	602	1953125
940	603	1953125
940	604	1953125
940	701	1953125
940	702	1953125
940	703	1953125
940	704	1953125
940	801	1953125
940	802	1953125
940	803	1953125
940	804	1953125
940	901	1953125
940	902	1953125
940	903	1953125
940	904	1953125
940	1001	1953125
940	1002	1953125
940	1003	1953125
940	1004	1953125
940	1201	1953125
940	1301	1953125
940	1501	1953125
940	1502	1953125
940	1503	1953125
940	1504	1953125
940	2401	1953125
940	2402	1953125
940	2403	1953125
940	2404	1953125
940	2405	1953125
940	2501	1953125
940	2502	1953125
940	2503	1953125
940	2504	1953125
940	2505	1953125
940	6	1644737
940	7	1644737
940	8	1644737
940	9	1644737
940	10	1644737
940	106	1644737
940	107	1644737
940	108	1644737
940	109	1644737
940	110	1644737
940	206	1644737
940	207	1644737
940	208	1644737
940	209	1644737
940	210	1644737
940	306	1644737
940	307	1644737
940	308	1644737
940	309	1644737
940	310	1644737
940	405	1644737
940	406	1644737
940	407	1644737
940	408	1644737
940	409	1644737
940	505	1644737
940	506	1644737
940	507	1644737
940	508	1644737
940	509	1644737
940	605	1644737
940	606	1644737
940	607	1644737
940	608	1644737
940	609	1644737
940	705	1644737
940	706	1644737
940	707	1644737
940	708	1644737
940	709	1644737
940	805	1644737
940	806	1644737
940	807	1644737
940	808	1644737
940	809	1644737
940	905	1644737
940	906	1644737
940	907	1644737
940	908	1644737
940	909	1644737
940	1005	1644737
940	1006	1644737
940	1007	1644737
940	1008	1644737
940	1009	1644737
940	1202	1644737
940	1203	1644737
940	1204	1644737
940	1302	1644737
940	1303	1644737
940	1304	1644737
940	1505	1644737
940	1506	1644737
940	1507	1644737
940	1508	1644736
940	1509	1644736
940	2406	1644736
940	2407	1644736
940	2408	1644736
940	2409	1644736
940	2410	1644736
940	2506	1644736
940	2507	1644736
940	2508	1644736
940	2509	1644736
940	2510	1644736
940	11	31914
940	12	31914
940	13	31914
940	14	31914
940	15	31914
940	16	31914
940	17	31914
940	111	31914
940	112	31914
940	113	31914
940	114	31915
940	115	31915
940	116	31915
940	117	31915
940	211	31915
940	212	31915
940	213	31915
940	214	31915
940	215	31915
940	216	31915
940	217	31915
940	311	31915
940	312	31915
940	313	31915
940	314	31915
940	315	31915
940	316	31915
940	317	31915
940	410	31915
940	411	31915
940	412	31915
940	413	31915
940	414	31915
940	415	31915
940	510	31915
940	511	31915
940	512	31915
940	513	31915
940	514	31915
940	515	31915
940	610	31915
940	611	31915
940	612	31915
940	613	31915
940	614	31915
940	615	31915
940	710	31915
940	711	31915
940	712	31915
940	713	31915
940	714	31915
940	715	31915
940	810	31915
940	811	31915
940	812	31915
940	813	31915
940	814	31915
940	815	31915
940	910	31915
940	911	31915
940	912	31915
940	913	31915
940	914	31915
940	915	31915
940	1010	31915
940	1011	31915
940	1012	31915
940	1013	31915
940	1014	31915
940	1015	31915
940	1205	31915
940	1206	31915
940	1305	31915
940	1306	31915
940	1510	31915
940	1511	31915
940	1512	31915
940	1513	31915
940	1514	31915
940	1515	31915
940	2411	31915
940	2412	31915
940	2413	31915
940	2414	31915
940	2415	31915
940	2416	31915
940	2417	31915
940	2511	31915
940	2512	31915
940	2513	31915
940	2514	31915
940	2515	31915
940	2516	31915
940	2517	31915
940	18	714
940	19	714
940	20	714
940	21	714
940	22	714
940	23	714
940	118	714
940	119	714
940	120	714
940	121	714
940	122	714
940	123	714
940	218	714
940	219	714
940	220	714
940	221	714
940	222	714
940	223	714
940	318	714
940	319	714
940	320	714
940	321	714
940	322	714
940	323	714
940	416	714
940	417	714
940	418	714
940	419	714
940	516	714
940	517	714
940	518	714
940	519	714
940	616	714
940	617	714
940	618	714
940	619	714
940	716	714
940	717	714
940	718	714
940	719	714
940	816	714
940	817	714
940	818	714
940	819	714
940	916	714
940	917	714
940	918	714
940	919	714
940	1016	714
940	1017	714
940	1018	715
940	1019	715
940	1207	715
940	1307	715
940	1516	715
940	1517	715
940	1518	715
940	1519	715
940	2418	715
940	2419	715
940	2420	715
940	2421	715
940	2422	715
940	2423	715
940	2518	715
940	2519	715
940	2520	715
940	2521	715
940	2522	715
940	2523	715
940	24	31
940	124	31
940	224	31
940	324	31
940	2424	31
940	2524	31
940	420	31
940	520	31
940	620	31
940	720	31
940	820	31
940	920	31
940	1020	32
940	1208	32
940	1308	32
940	1520	32
940	1191	2500000
940	1192	1500000
940	1193	120000
940	1194	1000
940	3601	2500000
940	3607	1500000
940	3613	80000
940	3619	600
940	5304	1666666
940	5305	1666667
940	5306	1666667
940	5307	3333
940	5308	3333
940	5309	3334
940	5338	25000
940	5339	5000
940	3415	200000
940	5335	50000000
940	6706	50000000
940	5334	10000000
940	5002	100000000
940	5502	500000
940	5503	500000
940	5504	500000
940	5505	500000
940	5506	500000
940	5501	97500000
940	3902	50000000
940	3903	20000000
940	3904	2500000
940	3905	150000000
940	2906	100503950
940	3006	100503950
;수라성 몬스터 3		
941	1	1953125
941	2	1953125
941	3	1953125
941	4	1953125
941	5	1953125
941	101	1953125
941	102	1953125
941	103	1953125
941	104	1953125
941	105	1953125
941	201	1953125
941	202	1953125
941	203	1953125
941	204	1953125
941	205	1953125
941	301	1953125
941	302	1953125
941	303	1953125
941	304	1953125
941	305	1953125
941	401	1953125
941	402	1953125
941	403	1953125
941	404	1953125
941	501	1953125
941	502	1953125
941	503	1953125
941	504	1953125
941	601	1953125
941	602	1953125
941	603	1953125
941	604	1953125
941	701	1953125
941	702	1953125
941	703	1953125
941	704	1953125
941	801	1953125
941	802	1953125
941	803	1953125
941	804	1953125
941	901	1953125
941	902	1953125
941	903	1953125
941	904	1953125
941	1001	1953125
941	1002	1953125
941	1003	1953125
941	1004	1953125
941	1201	1953125
941	1301	1953125
941	1501	1953125
941	1502	1953125
941	1503	1953125
941	1504	1953125
941	2401	1953125
941	2402	1953125
941	2403	1953125
941	2404	1953125
941	2405	1953125
941	2501	1953125
941	2502	1953125
941	2503	1953125
941	2504	1953125
941	2505	1953125
941	6	1644737
941	7	1644737
941	8	1644737
941	9	1644737
941	10	1644737
941	106	1644737
941	107	1644737
941	108	1644737
941	109	1644737
941	110	1644737
941	206	1644737
941	207	1644737
941	208	1644737
941	209	1644737
941	210	1644737
941	306	1644737
941	307	1644737
941	308	1644737
941	309	1644737
941	310	1644737
941	405	1644737
941	406	1644737
941	407	1644737
941	408	1644737
941	409	1644737
941	505	1644737
941	506	1644737
941	507	1644737
941	508	1644737
941	509	1644737
941	605	1644737
941	606	1644737
941	607	1644737
941	608	1644737
941	609	1644737
941	705	1644737
941	706	1644737
941	707	1644737
941	708	1644737
941	709	1644737
941	805	1644737
941	806	1644737
941	807	1644737
941	808	1644737
941	809	1644737
941	905	1644737
941	906	1644737
941	907	1644737
941	908	1644737
941	909	1644737
941	1005	1644737
941	1006	1644737
941	1007	1644737
941	1008	1644737
941	1009	1644737
941	1202	1644737
941	1203	1644737
941	1204	1644737
941	1302	1644737
941	1303	1644737
941	1304	1644737
941	1505	1644737
941	1506	1644737
941	1507	1644737
941	1508	1644736
941	1509	1644736
941	2406	1644736
941	2407	1644736
941	2408	1644736
941	2409	1644736
941	2410	1644736
941	2506	1644736
941	2507	1644736
941	2508	1644736
941	2509	1644736
941	2510	1644736
941	11	31914
941	12	31914
941	13	31914
941	14	31914
941	15	31914
941	16	31914
941	17	31914
941	111	31914
941	112	31914
941	113	31914
941	114	31915
941	115	31915
941	116	31915
941	117	31915
941	211	31915
941	212	31915
941	213	31915
941	214	31915
941	215	31915
941	216	31915
941	217	31915
941	311	31915
941	312	31915
941	313	31915
941	314	31915
941	315	31915
941	316	31915
941	317	31915
941	410	31915
941	411	31915
941	412	31915
941	413	31915
941	414	31915
941	415	31915
941	510	31915
941	511	31915
941	512	31915
941	513	31915
941	514	31915
941	515	31915
941	610	31915
941	611	31915
941	612	31915
941	613	31915
941	614	31915
941	615	31915
941	710	31915
941	711	31915
941	712	31915
941	713	31915
941	714	31915
941	715	31915
941	810	31915
941	811	31915
941	812	31915
941	813	31915
941	814	31915
941	815	31915
941	910	31915
941	911	31915
941	912	31915
941	913	31915
941	914	31915
941	915	31915
941	1010	31915
941	1011	31915
941	1012	31915
941	1013	31915
941	1014	31915
941	1015	31915
941	1205	31915
941	1206	31915
941	1305	31915
941	1306	31915
941	1510	31915
941	1511	31915
941	1512	31915
941	1513	31915
941	1514	31915
941	1515	31915
941	2411	31915
941	2412	31915
941	2413	31915
941	2414	31915
941	2415	31915
941	2416	31915
941	2417	31915
941	2511	31915
941	2512	31915
941	2513	31915
941	2514	31915
941	2515	31915
941	2516	31915
941	2517	31915
941	18	1071
941	19	1071
941	20	1071
941	21	1071
941	22	1071
941	23	1071
941	118	1071
941	119	1071
941	120	1071
941	121	1071
941	122	1071
941	123	1071
941	218	1071
941	219	1071
941	220	1071
941	221	1071
941	222	1071
941	223	1071
941	318	1071
941	319	1071
941	320	1071
941	321	1071
941	322	1071
941	323	1071
941	416	1071
941	417	1071
941	418	1071
941	419	1071
941	516	1071
941	517	1071
941	518	1071
941	519	1071
941	616	1071
941	617	1071
941	618	1071
941	619	1071
941	716	1071
941	717	1071
941	718	1071
941	719	1071
941	816	1072
941	817	1072
941	818	1072
941	819	1072
941	916	1072
941	917	1072
941	918	1072
941	919	1072
941	1016	1072
941	1017	1072
941	1018	1072
941	1019	1072
941	1207	1072
941	1307	1072
941	1516	1072
941	1517	1072
941	1518	1072
941	1519	1072
941	2418	1072
941	2419	1072
941	2420	1072
941	2421	1072
941	2422	1072
941	2423	1072
941	2518	1072
941	2519	1072
941	2520	1072
941	2521	1072
941	2522	1072
941	2523	1072
941	24	46
941	124	46
941	224	47
941	324	47
941	2424	47
941	2524	47
941	420	47
941	520	47
941	620	47
941	720	47
941	820	47
941	920	47
941	1020	47
941	1208	47
941	1308	47
941	1520	47
941	1191	2500000
941	1192	1500000
941	1193	180000
941	1194	1500
941	3601	2500000
941	3607	1500000
941	3613	80000
941	3619	600
941	5304	1666666
941	5305	1666667
941	5306	1666667
941	5307	5000
941	5308	5000
941	5309	5000
941	3415	200000
941	5335	50000000
941	6706	50000000
941	5334	10000000
941	5002	100000000
941	5502	500000
941	5503	500000
941	5504	500000
941	5505	500000
941	5506	500000
941	5501	97500000
941	3902	50000000
941	3903	20000000
941	3904	2500000
941	3905	150000000
941	2906	100473575
941	3006	100473575
;수라성 몬스터 4		
942	1	1953125
942	2	1953125
942	3	1953125
942	4	1953125
942	5	1953125
942	101	1953125
942	102	1953125
942	103	1953125
942	104	1953125
942	105	1953125
942	201	1953125
942	202	1953125
942	203	1953125
942	204	1953125
942	205	1953125
942	301	1953125
942	302	1953125
942	303	1953125
942	304	1953125
942	305	1953125
942	401	1953125
942	402	1953125
942	403	1953125
942	404	1953125
942	501	1953125
942	502	1953125
942	503	1953125
942	504	1953125
942	601	1953125
942	602	1953125
942	603	1953125
942	604	1953125
942	701	1953125
942	702	1953125
942	703	1953125
942	704	1953125
942	801	1953125
942	802	1953125
942	803	1953125
942	804	1953125
942	901	1953125
942	902	1953125
942	903	1953125
942	904	1953125
942	1001	1953125
942	1002	1953125
942	1003	1953125
942	1004	1953125
942	1201	1953125
942	1301	1953125
942	1501	1953125
942	1502	1953125
942	1503	1953125
942	1504	1953125
942	2401	1953125
942	2402	1953125
